
> oshikoyo@1.0.0 serve
> npx serve . -p 8081

 INFO  Accepting connections at http://localhost:8081
 HTTP  3/8/2026 6:38:21 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:21 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:38:21 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:21 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:21 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:38:21 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:21 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:21 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:21 PM ::1 GET /index
 HTTP  3/8/2026 6:38:21 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:21 PM ::1 GET /
 HTTP  3/8/2026 6:38:21 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /index.html
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /index
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:38:31 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /
 HTTP  3/8/2026 6:38:31 PM ::1 GET /index.html
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:38:31 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 5 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:38:31 PM ::1 GET /index
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:31 PM ::1 GET /
 HTTP  3/8/2026 6:38:31 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /index.html
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /index
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /
 HTTP  3/8/2026 6:38:39 PM ::1 GET /index.html
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:38:39 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:39 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:38:39 PM ::1 GET /index
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:39 PM ::1 GET /
 HTTP  3/8/2026 6:38:39 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /index.html
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /index
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 7 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /
 HTTP  3/8/2026 6:38:49 PM ::1 GET /index.html
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 13 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:49 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:38:49 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:38:49 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 8 ms
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 8 ms
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 5 ms
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /index
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:38:49 PM ::1 GET /
 HTTP  3/8/2026 6:38:49 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /index.html
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /index
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /index.html
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:38:55 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:38:55 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:38:55 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /index
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:38:55 PM ::1 GET /
 HTTP  3/8/2026 6:38:55 PM ::1 Returned 200 in 7 ms
 HTTP  3/8/2026 6:39:00 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:00 PM ::1 Returned 301 in 2 ms
 HTTP  3/8/2026 6:39:00 PM ::1 GET /index
 HTTP  3/8/2026 6:39:00 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:00 PM ::1 GET /
 HTTP  3/8/2026 6:39:00 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:39:00 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:00 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:00 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:00 PM ::1 Returned 200 in 11 ms
 HTTP  3/8/2026 6:39:00 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:00 PM ::1 Returned 200 in 7 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:39:01 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:01 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /index
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:39:01 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:39:01 PM ::1 GET /
 HTTP  3/8/2026 6:39:01 PM ::1 Returned 200 in 13 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /index
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:39:14 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 8 ms
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 7 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /
 HTTP  3/8/2026 6:39:14 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:14 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:14 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 7 ms
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:39:14 PM ::1 GET /index
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:14 PM ::1 GET /
 HTTP  3/8/2026 6:39:14 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /index
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:23 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /
 HTTP  3/8/2026 6:39:23 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:23 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:39:23 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /index
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:23 PM ::1 GET /
 HTTP  3/8/2026 6:39:23 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /index
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:33 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /
 HTTP  3/8/2026 6:39:33 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:33 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:39:33 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /index
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:33 PM ::1 GET /
 HTTP  3/8/2026 6:39:33 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:39:42 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:42 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:42 PM ::1 GET /index
 HTTP  3/8/2026 6:39:42 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:39:42 PM ::1 GET /
 HTTP  3/8/2026 6:39:42 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:42 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:42 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:42 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:42 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:42 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:42 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:42 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:39:42 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:42 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:42 PM ::1 Returned 200 in 6 ms
 HTTP  3/8/2026 6:39:43 PM ::1 GET /
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:43 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:39:43 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:43 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:43 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:43 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:39:43 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:43 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 200 in 7 ms
 HTTP  3/8/2026 6:39:43 PM ::1 GET /index
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 200 in 8 ms
 HTTP  3/8/2026 6:39:43 PM ::1 GET /
 HTTP  3/8/2026 6:39:43 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /index
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 3 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 0 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /
 HTTP  3/8/2026 6:39:58 PM ::1 GET /index.html
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /src/assets/icon-192.png
 HTTP  3/8/2026 6:39:58 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /src/assets/icon-512.png
 HTTP  3/8/2026 6:39:58 PM ::1 GET /index
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 6 ms
 HTTP  3/8/2026 6:39:58 PM ::1 GET /
 HTTP  3/8/2026 6:39:58 PM ::1 Returned 200 in 4 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /index.html
 HTTP  3/8/2026 6:40:03 PM ::1 Returned 301 in 1 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /index
 HTTP  3/8/2026 6:40:03 PM ::1 Returned 301 in 0 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /
 HTTP  3/8/2026 6:40:03 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /src/style.css
 HTTP  3/8/2026 6:40:03 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /src/script.js
 HTTP  3/8/2026 6:40:03 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /manifest.json
 HTTP  3/8/2026 6:40:03 PM ::1 Returned 200 in 1 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /sw.js
 HTTP  3/8/2026 6:40:03 PM ::1 Returned 200 in 2 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /src/assets/default_image.png
 HTTP  3/8/2026 6:40:03 PM ::1 Returned 200 in 5 ms
 HTTP  3/8/2026 6:40:03 PM ::1 GET /
